交易日期	合约	成交序号	成交时间	买/卖	投机/套保	成交价	手数	成交额	开/平	手续费	平仓盈亏	实际成交日期
2017-04-12	P1709	10159689	22:47:06	 卖	投机	5,178.000	5	258,900.00	开	15.00	--	2017-04-12
2017-04-12	P1709	10159690	22:47:06	 卖	投机	5,178.000	1	51,780.00	开	3.00	--	2017-04-12
2017-04-12	P1709	10159726	22:47:08	 卖	投机	5,178.000	1	51,780.00	开	3.00	--	2017-04-12
2017-04-12	P1709	10159727	22:47:08	 卖	投机	5,178.000	3	155,340.00	开	9.00	--	2017-04-12
2017-04-12	RM709	00942840	23:12:22	 卖	投机	2,318.000	12	278,160.00	 平	28.80	-2,160.00	2017-04-12
2017-04-12	RM709	00956740	23:14:54	 卖	投机	2,318.000	2	46,360.00	开	4.80	--	2017-04-12
2017-04-12	RM709	00957202	23:14:57	 卖	投机	2,318.000	4	92,720.00	开	9.60	--	2017-04-12
2017-04-12	RM709	00957283	23:14:59	 卖	投机	2,318.000	5	115,900.00	开	12.00	--	2017-04-12
2017-04-12	RM709	00957723	23:15:01	 卖	投机	2,318.000	1	23,180.00	开	2.40	--	2017-04-12
2017-04-12	P1709	10209842	23:23:45	 卖	投机	5,186.000	4	207,440.00	 平	12.00	-1,120.00	2017-04-12
2017-04-12	P1709	10209844	23:23:45	 卖	投机	5,186.000	5	259,300.00	开	15.00	--	2017-04-12
2017-04-12	MA709	01021930	23:24:18	买	投机	2,475.000	2	49,500.00	 平	4.80	840.00	2017-04-12
2017-04-12	MA709	01021931	23:24:18	买	投机	2,475.000	3	74,250.00	 平	7.20	1,260.00	2017-04-12
2017-04-12	MA709	01021933	23:24:18	买	投机	2,475.000	2	49,500.00	 平	4.80	840.00	2017-04-12
2017-04-12	MA709	01021935	23:24:18	买	投机	2,475.000	5	123,750.00	 平	12.00	2,100.00	2017-04-12
2017-04-12	MA709	01021953	23:24:18	买	投机	2,475.000	10	247,500.00	开	24.00	--	2017-04-12
2017-04-12	MA709	01021959	23:24:18	买	投机	2,475.000	2	49,500.00	开	4.80	--	2017-04-12
2017-04-12	RM709	01073283	09:00:00	 卖	投机	2,322.000	1	23,220.00	 平	2.40	-60.00	2017-04-12
2017-04-12	RM709	01073284	09:00:00	 卖	投机	2,322.000	7	162,540.00	 平	16.80	-420.00	2017-04-12
2017-04-12	RM709	01073285	09:00:00	 卖	投机	2,322.000	1	23,220.00	 平	2.40	-60.00	2017-04-12
2017-04-12	RM709	01073286	09:00:00	 卖	投机	2,322.000	3	69,660.00	 平	7.20	-180.00	2017-04-12
2017-04-12	RM709	01237858	09:08:13	买	投机	2,354.000	12	282,480.00	开	28.80	--	2017-04-12
2017-04-12	P1709	10320964	09:11:54	买	投机	5,228.000	5	261,400.00	 平	15.00	-2,500.00	2017-04-12
2017-04-12	P1709	10320971	09:11:54	买	投机	5,228.000	5	261,400.00	开	15.00	--	2017-04-12
2017-04-12	P1709	10326475	09:12:49	买	投机	5,222.000	5	261,100.00	 平	15.00	-2,200.00	2017-04-12
2017-04-12	P1709	10326516	09:12:49	买	投机	5,222.000	5	261,100.00	开	15.00	--	2017-04-12
2017-04-12	TA709	01315368	09:14:22	买	投机	5,134.000	12	308,040.00	 平	0.00	3,240.00	2017-04-12
2017-04-12	TA709	01318225	09:14:41	买	投机	5,134.000	12	308,040.00	开	43.20	--	2017-04-12
2017-04-12	L1709	30238954	09:15:00	 卖	投机	9,135.000	5	228,375.00	开	12.00	--	2017-04-12
2017-04-12	L1709	30276041	09:36:17	 卖	投机	9,100.000	2	91,000.00	 平	4.80	-700.00	2017-04-12
2017-04-12	L1709	30276042	09:36:17	 卖	投机	9,100.000	1	45,500.00	 平	2.40	-350.00	2017-04-12
2017-04-12	L1709	30276049	09:36:18	 卖	投机	9,100.000	1	45,500.00	 平	2.40	-350.00	2017-04-12
2017-04-12	L1709	30276051	09:36:18	 卖	投机	9,100.000	1	45,500.00	 平	2.40	-350.00	2017-04-12
2017-04-12	NI1709	01396070	09:48:49	 卖	投机	82,800.000	2	165,600.00	 平	14.40	-4,900.00	2017-04-12
2017-04-12	NI1709	01396351	09:48:53	 卖	投机	82,830.000	2	165,660.00	开	14.40	--	2017-04-12
2017-04-12	L1709	30301842	09:50:53	买	投机	9,165.000	5	229,125.00	开	12.00	--	2017-04-12
2017-04-12	L1709	30310237	10:01:05	买	投机	9,170.000	5	229,250.00	开	12.00	--	2017-04-12
2017-04-12	RM709	01649679	10:35:19	买	投机	2,367.000	3	71,010.00	 平	10.20	-1,440.00	2017-04-12
2017-04-12	RM709	01649680	10:35:19	买	投机	2,367.000	5	118,350.00	 平	17.00	-2,400.00	2017-04-12
2017-04-12	RM709	01649694	10:35:20	买	投机	2,367.000	4	94,680.00	 平	13.60	-1,920.00	2017-04-12
2017-04-12	RM709	01649799	10:35:21	买	投机	2,367.000	1	23,670.00	 平	3.40	-490.00	2017-04-12
2017-04-12	RM709	01649924	10:35:24	买	投机	2,367.000	1	23,670.00	 平	3.40	-490.00	2017-04-12
2017-04-12	RM709	01649925	10:35:24	买	投机	2,367.000	4	94,680.00	 平	13.60	-1,960.00	2017-04-12
2017-04-12	RM709	01649926	10:35:24	买	投机	2,367.000	5	118,350.00	 平	17.00	-2,450.00	2017-04-12
2017-04-12	RM709	01649927	10:35:24	买	投机	2,367.000	1	23,670.00	 平	3.40	-490.00	2017-04-12
2017-04-12	RM709	01650251	10:35:29	买	投机	2,367.000	1	23,670.00	开	2.40	--	2017-04-12
2017-04-12	RM709	01650253	10:35:29	买	投机	2,367.000	1	23,670.00	开	2.40	--	2017-04-12
2017-04-12	RM709	01650559	10:35:33	买	投机	2,367.000	1	23,670.00	开	2.40	--	2017-04-12
2017-04-12	RM709	01650823	10:35:38	买	投机	2,367.000	1	23,670.00	开	2.40	--	2017-04-12
2017-04-12	RM709	01650883	10:35:40	买	投机	2,367.000	1	23,670.00	开	2.40	--	2017-04-12
2017-04-12	RM709	01651186	10:35:46	买	投机	2,367.000	2	47,340.00	开	4.80	--	2017-04-12
2017-04-12	RM709	01651241	10:35:47	买	投机	2,367.000	1	23,670.00	开	2.40	--	2017-04-12
2017-04-12	RM709	01651247	10:35:47	买	投机	2,367.000	16	378,720.00	开	38.40	--	2017-04-12
2017-04-12	SR709	01655759	10:37:07	买	投机	6,721.000	5	336,050.00	 平	0.00	-1,550.00	2017-04-12
2017-04-12	MA709	01668351	10:40:09	买	投机	2,479.000	12	297,480.00	 平	28.80	4,560.00	2017-04-12
2017-04-12	MA709	01668392	10:40:09	买	投机	2,479.000	12	297,480.00	开	28.80	--	2017-04-12
2017-04-12	AG1706	01619723	11:04:43	 卖	投机	4,234.000	4	254,040.00	 平	15.24	4,680.00	2017-04-12
2017-04-12	TA709	01805483	11:12:25	买	投机	5,136.000	11	282,480.00	 平	0.00	-440.00	2017-04-12
2017-04-12	TA709	01805484	11:12:25	买	投机	5,136.000	1	25,680.00	 平	0.00	-40.00	2017-04-12
2017-04-12	CS1709	10539135	11:23:03	买	投机	1,988.000	5	99,400.00	 平	9.00	1,250.00	2017-04-12
2017-04-12	CS1709	10539149	11:23:03	买	投机	1,988.000	5	99,400.00	开	9.00	--	2017-04-12
2017-04-12	L1709	30412139	13:37:16	 卖	投机	9,090.000	5	227,250.00	 平	12.00	-1,875.00	2017-04-12
2017-04-12	L1709	30412140	13:37:16	 卖	投机	9,090.000	5	227,250.00	 平	12.00	-2,000.00	2017-04-12
2017-04-12	L1709	30412185	13:37:17	 卖	投机	9,090.000	5	227,250.00	开	12.00	--	2017-04-12
2017-04-12	L1709	30412186	13:37:17	 卖	投机	9,090.000	3	136,350.00	开	7.20	--	2017-04-12
2017-04-12	L1709	30412187	13:37:17	 卖	投机	9,090.000	1	45,450.00	开	2.40	--	2017-04-12
2017-04-12	L1709	30412188	13:37:17	 卖	投机	9,090.000	1	45,450.00	开	2.40	--	2017-04-12
2017-04-12	SR709	01915721	13:38:35	买	投机	6,706.000	1	67,060.00	开	3.60	--	2017-04-12
2017-04-12	SR709	01915723	13:38:35	买	投机	6,706.000	1	67,060.00	开	3.60	--	2017-04-12
2017-04-12	SR709	01926886	13:40:22	买	投机	6,706.000	1	67,060.00	开	3.60	--	2017-04-12
2017-04-12	SR709	01927271	13:40:23	买	投机	6,706.000	1	67,060.00	开	3.60	--	2017-04-12
2017-04-12	SR709	01927343	13:40:24	买	投机	6,706.000	1	67,060.00	开	3.60	--	2017-04-12
2017-04-12	V1709	30421542	13:42:02	买	投机	5,930.000	1	29,650.00	 平	2.40	375.00	2017-04-12
2017-04-12	V1709	30422185	13:42:39	买	投机	5,930.000	2	59,300.00	 平	4.80	750.00	2017-04-12
2017-04-12	V1709	30422222	13:42:44	买	投机	5,930.000	1	29,650.00	 平	2.40	375.00	2017-04-12
2017-04-12	V1709	30422270	13:42:50	买	投机	5,930.000	2	59,300.00	 平	4.80	750.00	2017-04-12
2017-04-12	MA709	01991111	13:52:04	买	投机	2,469.000	1	24,690.00	 平	2.40	430.00	2017-04-12
2017-04-12	MA709	01991117	13:52:04	买	投机	2,469.000	1	24,690.00	 平	2.40	430.00	2017-04-12
2017-04-12	MA709	01991119	13:52:04	买	投机	2,469.000	2	49,380.00	 平	4.80	860.00	2017-04-12
2017-04-12	MA709	01991125	13:52:04	买	投机	2,469.000	8	197,520.00	 平	19.20	3,440.00	2017-04-12
2017-04-12	MA709	01991336	13:52:06	买	投机	2,469.000	1	24,690.00	开	2.40	--	2017-04-12
2017-04-12	MA709	01991391	13:52:06	买	投机	2,469.000	4	98,760.00	开	9.60	--	2017-04-12
2017-04-12	MA709	01991401	13:52:06	买	投机	2,469.000	7	172,830.00	开	16.80	--	2017-04-12
2017-04-12	P1709	10595674	13:53:05	 卖	投机	5,182.000	5	259,100.00	 平	15.00	-2,300.00	2017-04-12
2017-04-12	P1709	10595675	13:53:05	 卖	投机	5,182.000	4	207,280.00	 平	12.00	-1,600.00	2017-04-12
2017-04-12	P1709	10595686	13:53:05	 卖	投机	5,182.000	1	51,820.00	 平	3.00	-400.00	2017-04-12
2017-04-12	P1709	10595745	13:53:05	 卖	投机	5,182.000	5	259,100.00	开	15.00	--	2017-04-12
2017-04-12	P1709	10595746	13:53:05	 卖	投机	5,182.000	5	259,100.00	开	15.00	--	2017-04-12
2017-04-12	AG1706	01959324	14:21:28	 卖	投机	4,223.000	1	63,345.00	开	3.80	--	2017-04-12
2017-04-12	AG1706	01959348	14:21:29	 卖	投机	4,223.000	1	63,345.00	开	3.80	--	2017-04-12
2017-04-12	AG1706	01959567	14:21:33	 卖	投机	4,223.000	1	63,345.00	开	3.80	--	2017-04-12
2017-04-12	AG1706	01959840	14:21:39	 卖	投机	4,223.000	1	63,345.00	开	3.80	--	2017-04-12
2017-04-12	CS1709	10708758	14:47:27	 卖	投机	1,980.000	5	99,000.00	 平	9.00	-400.00	2017-04-12
2017-04-12	CS1709	10711997	14:49:29	 卖	投机	1,980.000	5	99,000.00	开	9.00	--	2017-04-12
2017-04-13	RB1710	00075645	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075647	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075650	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075679	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075686	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075694	21:07:01	买	投机	2,889.000	2	57,780.00	 平	6.93	1,700.00	2017-04-13
2017-04-13	RB1710	00075703	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075726	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	RB1710	00075735	21:07:01	买	投机	2,889.000	2	57,780.00	 平	6.93	1,700.00	2017-04-13
2017-04-13	RB1710	00075740	21:07:01	买	投机	2,889.000	1	28,890.00	 平	3.47	850.00	2017-04-13
2017-04-13	I1709	30020070	21:07:05	买	投机	500.500	1	50,050.00	 平	7.21	1,900.00	2017-04-13
2017-04-13	I1709	30020073	21:07:05	买	投机	500.500	2	100,100.00	 平	14.41	3,800.00	2017-04-13
2017-04-13	I1709	30020075	21:07:05	买	投机	500.500	2	100,100.00	 平	14.41	3,800.00	2017-04-13
2017-04-13	I1709	30020076	21:07:05	买	投机	500.500	2	100,100.00	 平	14.41	3,800.00	2017-04-13
2017-04-13	RU1709	00076430	21:07:06	买	投机	14,755.000	1	147,550.00	 平	7.97	7,550.00	2017-04-13
2017-04-13	RU1709	00076459	21:07:07	买	投机	14,755.000	1	147,550.00	 平	7.97	7,550.00	2017-04-13
2017-04-13	TA709	00166699	21:14:01	 卖	投机	5,086.000	12	305,160.00	开	43.20	--	2017-04-13
2017-04-13	TA709	00166701	21:14:01	 卖	投机	5,086.000	12	305,160.00	 平	43.20	-2,880.00	2017-04-13
2017-04-13	TA709	00166703	21:14:01	 卖	投机	5,086.000	12	305,160.00	开	43.20	--	2017-04-13
2017-04-13	MA709	00239793	21:21:52	 卖	投机	2,447.000	10	244,700.00	 平	24.00	-2,800.00	2017-04-13
2017-04-13	MA709	00239794	21:21:52	 卖	投机	2,447.000	2	48,940.00	 平	4.80	-560.00	2017-04-13
2017-04-13	MA709	00240602	21:22:00	 卖	投机	2,447.000	1	24,470.00	 平	2.40	-320.00	2017-04-13
2017-04-13	MA709	00240604	21:22:00	 卖	投机	2,447.000	11	269,170.00	 平	26.40	-3,520.00	2017-04-13
2017-04-13	MA709	00240614	21:22:00	 卖	投机	2,447.000	12	293,640.00	开	28.80	--	2017-04-13
2017-04-13	MA709	00240874	21:22:05	 卖	投机	2,447.000	5	122,350.00	开	12.00	--	2017-04-13
2017-04-13	MA709	00240902	21:22:05	 卖	投机	2,447.000	7	171,290.00	开	16.80	--	2017-04-13
2017-04-13	MA709	00324315	21:32:07	 卖	投机	2,440.000	1	24,400.00	 平	2.40	-290.00	2017-04-13
2017-04-13	MA709	00324316	21:32:07	 卖	投机	2,440.000	4	97,600.00	 平	9.60	-1,160.00	2017-04-13
2017-04-13	MA709	00324317	21:32:07	 卖	投机	2,440.000	7	170,800.00	 平	16.80	-2,030.00	2017-04-13
2017-04-13	P1709	10052138	21:32:48	买	投机	5,204.000	5	260,200.00	 平	15.00	-900.00	2017-04-13
2017-04-13	P1709	10052492	21:32:56	买	投机	5,204.000	2	104,080.00	开	6.00	--	2017-04-13
2017-04-13	P1709	10052493	21:32:56	买	投机	5,204.000	1	52,040.00	开	3.00	--	2017-04-13
2017-04-13	P1709	10052494	21:32:56	买	投机	5,204.000	2	104,080.00	开	6.00	--	2017-04-13
2017-04-13	TA709	00340985	21:35:23	买	投机	5,090.000	1	25,450.00	 平	0.00	190.00	2017-04-13
2017-04-13	TA709	00340986	21:35:23	买	投机	5,090.000	8	203,600.00	 平	0.00	1,520.00	2017-04-13
2017-04-13	TA709	00341451	21:35:26	买	投机	5,090.000	3	76,350.00	 平	0.00	570.00	2017-04-13
2017-04-13	TA709	00343563	21:36:04	买	投机	5,090.000	12	305,400.00	开	43.20	--	2017-04-13
2017-04-13	RU1709	00372420	21:52:05	买	投机	14,865.000	2	297,300.00	 平	16.05	11,500.00	2017-04-13
2017-04-13	RU1709	00372421	21:52:05	买	投机	14,865.000	1	148,650.00	开	8.03	--	2017-04-13
2017-04-13	RU1709	00372437	21:52:05	买	投机	14,865.000	1	148,650.00	开	8.03	--	2017-04-13
2017-04-13	RU1709	00372443	21:52:05	买	投机	14,865.000	2	297,300.00	开	16.05	--	2017-04-13
2017-04-13	MA709	00486582	21:57:11	 卖	投机	2,426.000	12	291,120.00	开	28.80	--	2017-04-13
2017-04-13	SR709	00500389	21:59:36	买	投机	6,685.000	3	200,550.00	 平	10.80	-600.00	2017-04-13
2017-04-13	SR709	00500391	21:59:36	买	投机	6,685.000	1	66,850.00	 平	3.60	-200.00	2017-04-13
2017-04-13	SR709	00500393	21:59:36	买	投机	6,685.000	1	66,850.00	 平	3.60	-200.00	2017-04-13
2017-04-13	Y1709	10083404	21:59:43	买	投机	5,916.000	1	59,160.00	 平	3.00	660.00	2017-04-13
2017-04-13	Y1709	10083406	21:59:43	买	投机	5,916.000	3	177,480.00	 平	9.00	1,980.00	2017-04-13
2017-04-13	SR709	00501808	21:59:44	买	投机	6,684.000	5	334,200.00	开	18.00	--	2017-04-13
2017-04-13	SR709	00627583	22:22:11	 卖	投机	6,688.000	1	66,880.00	 平	0.00	-180.00	2017-04-13
2017-04-13	SR709	00627584	22:22:11	 卖	投机	6,688.000	1	66,880.00	 平	0.00	-180.00	2017-04-13
2017-04-13	SR709	00627585	22:22:11	 卖	投机	6,688.000	1	66,880.00	 平	0.00	-180.00	2017-04-13
2017-04-13	SR709	00627586	22:22:11	 卖	投机	6,688.000	1	66,880.00	 平	0.00	-180.00	2017-04-13
2017-04-13	SR709	00627628	22:22:11	 卖	投机	6,688.000	1	66,880.00	 平	0.00	-180.00	2017-04-13
2017-04-13	NI1709	00508405	22:22:26	买	投机	82,320.000	1	82,320.00	开	7.20	--	2017-04-13
2017-04-13	NI1709	00508653	22:22:30	买	投机	82,320.000	1	82,320.00	开	7.20	--	2017-04-13
2017-04-13	SR709	00633070	22:23:34	 卖	投机	6,688.000	5	334,400.00	开	18.00	--	2017-04-13
2017-04-13	TA709	00653131	22:28:43	 卖	投机	5,074.000	6	152,220.00	 平	0.00	-480.00	2017-04-13
2017-04-13	TA709	00653141	22:28:43	 卖	投机	5,074.000	1	25,370.00	 平	0.00	-80.00	2017-04-13
2017-04-13	TA709	00653159	22:28:44	 卖	投机	5,074.000	1	25,370.00	 平	0.00	-80.00	2017-04-13
2017-04-13	TA709	00653185	22:28:44	 卖	投机	5,074.000	3	76,110.00	 平	0.00	-240.00	2017-04-13
2017-04-13	TA709	00653247	22:28:45	 卖	投机	5,074.000	1	25,370.00	 平	0.00	-80.00	2017-04-13
2017-04-13	TA709	00659618	22:29:28	 卖	投机	5,074.000	12	304,440.00	开	43.20	--	2017-04-13
2017-04-13	I1709	30129028	22:34:44	买	投机	505.000	4	202,000.00	开	29.09	--	2017-04-13
2017-04-13	I1709	30130133	22:36:17	买	投机	505.000	5	252,500.00	 平	36.36	6,450.00	2017-04-13
2017-04-13	I1709	30130229	22:36:17	买	投机	505.000	4	202,000.00	开	29.09	--	2017-04-13
2017-04-13	AG1706	00588597	22:37:48	 卖	投机	4,225.000	4	253,500.00	开	15.21	--	2017-04-13
2017-04-13	I1709	30134464	22:44:46	 卖	投机	505.500	4	202,200.00	开	65.51	--	2017-04-13
2017-04-13	SR709	00758432	22:55:01	 卖	投机	6,694.000	1	66,940.00	 平	3.60	100.00	2017-04-13
2017-04-13	Y1709	10124591	22:58:16	买	投机	5,928.000	4	237,120.00	开	12.00	--	2017-04-13
2017-04-13	NI1709	00686653	23:02:08	买	投机	81,790.000	2	163,580.00	 平	14.40	4,840.00	2017-04-13
2017-04-13	SR709	00788253	23:06:10	 卖	投机	6,694.000	4	267,760.00	 平	14.40	400.00	2017-04-13
2017-04-13	SR709	00788316	23:06:10	 卖	投机	6,694.000	5	334,700.00	开	18.00	--	2017-04-13
2017-04-13	NI1709	00701566	23:08:36	 卖	投机	81,800.000	2	163,600.00	 平	14.40	-1,040.00	2017-04-13
2017-04-13	AG1706	00797266	00:12:48	 卖	投机	4,216.000	4	252,960.00	开	15.18	--	2017-04-13
2017-04-13	CS1709	10143956	09:00:01	 卖	投机	1,983.000	2	39,660.00	开	3.60	--	2017-04-13
2017-04-13	CS1709	10143982	09:00:01	 卖	投机	1,983.000	3	59,490.00	开	5.40	--	2017-04-13
2017-04-13	RM709	00986538	09:07:25	 卖	投机	2,383.000	12	285,960.00	 平	28.80	3,480.00	2017-04-13
2017-04-13	P1709	10190900	09:09:38	买	投机	5,218.000	1	52,180.00	 平	3.00	-360.00	2017-04-13
2017-04-13	P1709	10190956	09:09:40	买	投机	5,218.000	4	208,720.00	 平	12.00	-1,440.00	2017-04-13
2017-04-13	P1709	10190957	09:09:40	买	投机	5,218.000	4	208,720.00	 平	12.00	-1,440.00	2017-04-13
2017-04-13	P1709	10191087	09:09:43	买	投机	5,218.000	1	52,180.00	 平	3.00	-360.00	2017-04-13
2017-04-13	P1709	10196931	09:11:09	买	投机	5,218.000	3	156,540.00	开	9.00	--	2017-04-13
2017-04-13	P1709	10197141	09:11:10	买	投机	5,218.000	2	104,360.00	开	6.00	--	2017-04-13
2017-04-13	CS1709	10215233	09:20:38	买	投机	1,994.000	5	99,700.00	 平	9.00	950.00	2017-04-13
2017-04-13	CS1709	10215741	09:20:47	买	投机	1,994.000	5	99,700.00	开	9.00	--	2017-04-13
2017-04-13	NI1709	01038761	09:26:44	买	投机	82,060.000	2	164,120.00	开	14.40	--	2017-04-13
2017-04-13	L1709	30245622	09:30:01	买	投机	9,105.000	5	227,625.00	 平	12.00	750.00	2017-04-13
2017-04-13	L1709	30245912	09:30:02	买	投机	9,105.000	5	227,625.00	开	12.00	--	2017-04-13
2017-04-13	AG1706	01075086	09:30:49	买	投机	4,254.000	4	255,240.00	 平	15.31	-1,740.00	2017-04-13
2017-04-13	AG1706	01075114	09:30:49	买	投机	4,254.000	4	255,240.00	 平	15.31	-2,280.00	2017-04-13
2017-04-13	AG1706	01075145	09:30:49	买	投机	4,254.000	4	255,240.00	开	15.31	--	2017-04-13
2017-04-13	AG1706	01075190	09:30:50	买	投机	4,254.000	2	127,620.00	开	7.66	--	2017-04-13
2017-04-13	AG1706	01075191	09:30:50	买	投机	4,254.000	2	127,620.00	开	7.66	--	2017-04-13
2017-04-13	CS1709	10274550	09:41:46	买	投机	1,988.000	5	99,400.00	 平	9.00	-400.00	2017-04-13
2017-04-13	CS1709	10275519	09:42:05	买	投机	1,988.000	5	99,400.00	开	9.00	--	2017-04-13
2017-04-13	AG1706	01128436	09:47:40	买	投机	4,254.000	4	255,240.00	 平	15.31	-6,600.00	2017-04-13
2017-04-13	AG1706	01128733	09:47:44	买	投机	4,254.000	1	63,810.00	开	3.83	--	2017-04-13
2017-04-13	AG1706	01128742	09:47:44	买	投机	4,254.000	3	191,430.00	开	11.49	--	2017-04-13
2017-04-13	RB1710	01129651	09:48:06	买	投机	2,938.000	2	58,760.00	 平	7.05	720.00	2017-04-13
2017-04-13	RB1710	01129654	09:48:06	买	投机	2,938.000	1	29,380.00	 平	3.53	360.00	2017-04-13
2017-04-13	RB1710	01129680	09:48:06	买	投机	2,938.000	5	146,900.00	 平	17.63	1,800.00	2017-04-13
2017-04-13	RB1710	01129681	09:48:06	买	投机	2,938.000	4	117,520.00	 平	14.10	1,440.00	2017-04-13
2017-04-13	RB1710	01129697	09:48:07	买	投机	2,938.000	8	235,040.00	开	28.20	--	2017-04-13
2017-04-13	RB1710	01129699	09:48:07	买	投机	2,938.000	2	58,760.00	开	7.05	--	2017-04-13
2017-04-13	RB1710	01129700	09:48:07	买	投机	2,938.000	1	29,380.00	开	3.53	--	2017-04-13
2017-04-13	RB1710	01129720	09:48:08	买	投机	2,938.000	1	29,380.00	开	3.53	--	2017-04-13
2017-04-13	RU1709	01130157	09:48:20	买	投机	14,965.000	2	299,300.00	 平	16.16	8,300.00	2017-04-13
2017-04-13	Y1709	10305313	09:59:15	买	投机	5,934.000	4	237,360.00	 平	12.00	1,920.00	2017-04-13
2017-04-13	RM709	01348937	10:06:39	 卖	投机	2,379.000	7	166,530.00	开	16.80	--	2017-04-13
2017-04-13	RM709	01348943	10:06:39	 卖	投机	2,379.000	5	118,950.00	开	12.00	--	2017-04-13
2017-04-13	MA709	01375226	10:13:16	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375308	10:13:18	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375346	10:13:19	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375374	10:13:20	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375380	10:13:20	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375421	10:13:21	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375473	10:13:22	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375509	10:13:23	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375533	10:13:23	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375541	10:13:23	买	投机	2,445.000	1	24,450.00	 平	6.40	20.00	2017-04-13
2017-04-13	MA709	01375543	10:13:23	买	投机	2,445.000	2	48,900.00	 平	12.80	40.00	2017-04-13
2017-04-13	MA709	01376873	10:13:49	买	投机	2,445.000	6	146,700.00	开	14.40	--	2017-04-13
2017-04-13	MA709	01376876	10:13:49	买	投机	2,445.000	2	48,900.00	开	4.80	--	2017-04-13
2017-04-13	MA709	01376891	10:13:49	买	投机	2,445.000	1	24,450.00	开	2.40	--	2017-04-13
2017-04-13	MA709	01376897	10:13:49	买	投机	2,445.000	1	24,450.00	开	2.40	--	2017-04-13
2017-04-13	MA709	01376912	10:13:50	买	投机	2,445.000	1	24,450.00	开	2.40	--	2017-04-13
2017-04-13	MA709	01376954	10:13:51	买	投机	2,445.000	1	24,450.00	开	2.40	--	2017-04-13
2017-04-13	RU1709	01236359	10:34:53	买	投机	15,005.000	2	300,100.00	开	16.21	--	2017-04-13
2017-04-13	CS1709	10338605	10:38:18	买	投机	1,990.000	1	19,900.00	 平	1.80	-70.00	2017-04-13
2017-04-13	CS1709	10338608	10:38:19	买	投机	1,990.000	1	19,900.00	 平	1.80	-70.00	2017-04-13
2017-04-13	CS1709	10338610	10:38:19	买	投机	1,990.000	1	19,900.00	 平	1.80	-70.00	2017-04-13
2017-04-13	Y1709	10338663	10:38:21	买	投机	5,934.000	4	237,360.00	 平	12.00	-80.00	2017-04-13
2017-04-13	CS1709	10338667	10:38:21	买	投机	1,990.000	1	19,900.00	 平	1.80	-70.00	2017-04-13
2017-04-13	CS1709	10338766	10:38:22	买	投机	1,990.000	1	19,900.00	 平	1.80	-70.00	2017-04-13
2017-04-13	Y1709	10338891	10:38:25	买	投机	5,934.000	4	237,360.00	开	12.00	--	2017-04-13
2017-04-13	CS1709	10339092	10:38:39	买	投机	1,990.000	1	19,900.00	开	1.80	--	2017-04-13
